,IYW US Equity,GDP,DGS10,CSUSHPINSA,PAYEMS,TEDRATE,FEDFUNDS,NETEXP,PCE,UNRATE,UMCSENT,BAMLH0A0HYM2,RECPROUSM156N,VIXCLS,XOI Index,YIELD_SLOPE,XAU Curncy,LUMSTRUU Index,DXY Curncy,M2 Index,LUGCTRUU Index,TAIEALLGCLCRT100EP,CCSA,JTU5200JOR,ACILOB
2014-11-30,0,17734.9394094,1.10201834862,165.728560547,140116.002227,-0.837619047619,0.0009,-520.751970853,12097.203951,0.058,87.8213963964,0.0467,0.0004,12.2774868717,1334.78832996,0.016955,1166.3752372,-0.00650516496875,-0.0162863868894,-0.0033168355316,-0.00731796560556,610058.0,0.0118365078663,0.033,238438.0
2014-12-31,1,17734.9394094,1.16539170507,165.528799015,140371.001817,-0.734545454545,0.0012,-520.751970853,12094.599785,0.056,92.6512820513,0.0504,0.0024,18.5057291667,1347.13907183,0.015067,1183.38434518,-0.00154379764063,-0.0211922143815,-0.00597583906447,-0.000772363111207,610058.0,0.0117396285606,0.032,238438.0
2015-01-31,1,17873.7227642,0.388333333333,165.318737374,140605.001664,-0.72652173913,0.0011,-539.188791131,12087.2993961,0.057,97.1458715596,0.0526,0.0058,20.0544062947,1302.95615005,0.011919,1282.86744257,-0.00841440570427,-0.0478355343656,-0.00579608700106,-0.0257272237485,576489.941772,0.0116390387445,0.043,245290.027934
2015-02-28,0,17873.7227642,1.16,165.702279544,140843.00169,-0.718333333333,0.0011,-539.188791131,12127.6033227,0.055,94.3716981132,0.0446,0.0058,11.768035982,1375.3625463,0.013746,1212.12179759,0.0016291327264,-0.00513154166623,-0.00994717937883,0.012889608486,576490.0,0.0115961566743,0.035,245290.0
2015-03-31,1,17873.7227642,0.909072164948,167.178741155,140929.00061,-0.76,0.0011,-539.188791131,12208.6066341,0.054,91.9741935484,0.0482,0.0046,14.4175343362,1329.5956704,0.01368,1182.54498247,-0.00368846074603,-0.0311518244761,-0.00184741530571,-0.00496331366258,576490.0,0.0114808044772,0.031,245290.0
2015-04-30,0,18092.2360768,1.10365853659,169.061055572,141191.001856,-0.618888888889,0.0012,-508.125449837,12227.3015292,0.054,94.9302398332,0.0459,0.0032,13.4991408935,1426.21763129,0.014647,1183.37067546,-0.000416913633578,0.0397145877378,-0.00368122909348,0.00536894583681,592408.02687,0.0111885609525,0.05,251460.024537
2015-05-31,0,18092.2360768,1.15301886792,170.950992207,141535.00243,-0.73,0.0012,-508.125449837,12301.8060555,0.055,89.6426681367,0.0458,0.005,12.788699422,1338.94497063,0.015161,1189.58521595,0.000231113969332,-0.0238063297801,-0.00289957093054,0.00341799085518,592408.0,0.0109741465015,0.038,251460.0
2015-06-30,1,18092.2360768,1.44787234043,172.549219776,141741.001453,-0.73,0.0013,-508.125449837,12320.5015177,0.053,95.1561914672,0.05,0.0032,17.4708118486,1302.68215638,0.017104,1171.33445004,0.00768537551008,0.0148923914751,-0.00372367959657,0.0124998281102,592408.0,0.0110816535167,0.033,251460.0
2015-07-31,0,18226.696377,1.13181818182,173.59601409,141995.001789,-0.943913043478,0.0013,-531.734320388,12373.9043152,0.052,92.0677765843,0.0536,0.0008,10.6158745875,1210.48394103,0.015195,1094.73014236,-0.00626374123957,-0.0190166022849,-0.00488526279058,-0.00721732522105,600852.014053,0.0109783831369,0.042,251562.000405
2015-08-31,0,18226.696377,1.21452488688,174.042570841,142152.001104,-0.581851851852,0.0014,-531.734320388,12407.3026917,0.051,90.8869423286,0.057,0.0016,28.0036897643,1142.55058289,0.014804,1133.9644779,-0.000844513926939,0.0157789280347,-0.00419462393169,0.00233080031746,600852.0,0.0110144672446,0.038,251562.0
2015-09-30,0,18226.696377,0.987184466019,174.160685088,142252.000703,-0.454117647059,0.0014,-531.734320388,12439.1025562,0.05,86.1461009174,0.0662,0.0024,23.3395918367,1057.27945085,0.014079,1114.07220771,-0.00581226823393,-0.00545926310327,-0.00433296264261,-0.00695734099124,600852.0,0.0109018128143,0.042,251562.0
2015-10-31,0,18286.2292557,1.2062962963,174.170057087,142573.002251,-1.11,0.0012,-521.123526703,12453.1011241,0.05,89.0311111111,0.059,0.0026,13.4442534837,1195.2151576,0.014181,1141.13365797,-0.000659255041803,-0.00614775235698,-0.00239959897113,-3.62348379852e-05,642747.065181,0.010714041347,0.044,250631.996289
2015-11-30,0,18286.2292557,1.23262443439,174.270570548,142845.001904,-1.05,0.0012,-521.123526703,12498.2036082,0.05,90.3142387733,0.064,0.0054,15.195716057,1189.98570945,0.012756,1063.6973646,0.00136031287196,-0.0321852850155,-0.00833672887295,0.00320798269689,642747.0,0.0107733348968,0.043,250632.0
2015-12-31,1,18286.2292557,1.29643171806,174.249885877,143084.00167,0.00555555555556,0.0024,-521.123526703,12530.4025695,0.05,91.6140388769,0.0695,0.0044,17.3242229544,1071.59973721,0.012217,1060.09654133,0.000325180475164,0.0156036134684,-0.0048496447919,0.00431248887652,642747.0,0.0108262330962,0.045,250632.0
2016-01-31,1,18324.1890715,0.769896907216,174.189657515,143210.00088,-1.26172413793,0.0034,-527.224345533,12535.6004148,0.049,90.9934782609,0.0777,0.002,19.2985148515,1011.03010414,0.011472,1117.2610727,-0.0128109520305,-0.0097885669538,-0.0104327170005,-0.0138873263522,614971.954835,0.0108811775027,0.047,255901.02059
2016-02-29,1,18324.1890715,0.625057471264,174.441424989,143447.001652,-0.666666666667,0.0038,-527.224345533,12583.5038063,0.049,90.6967284624,0.0775,0.003,19.5670316302,980.058402491,0.00961,1237.76724947,-0.00371975851092,0.0142041115557,-0.00541161821752,-0.00842019776532,614972.0,0.0108237926043,0.035,255901.0
2016-03-31,0,18324.1890715,0.802471910112,175.767467753,143672.001566,-0.294285714286,0.0036,-527.224345533,12592.3006988,0.05,89.9923076923,0.0705,0.0032,12.4768817204,1071.29498335,0.010476,1231.74519773,-0.00294839089482,0.0383249106633,-0.00576135606133,-0.0115864173845,614972.0,0.0106544919601,0.037,255901.0
2016-04-30,1,18537.0504819,0.857322404372,177.660579345,143825.001064,-0.58,0.0037,-502.616183858,12698.808386,0.05,87.9775280899,0.0621,0.0008,14.8114649682,1159.34589613,0.010517,1292.5769877,-0.00161630014204,0.0161577963516,-0.00674717028723,-0.00472766540244,641019.040634,0.0104892890376,0.043,262011.02332
2016-05-31,0,18537.0504819,0.845434782609,179.520304138,143868.000299,-0.85,0.0037,-502.616183858,12749.4039685,0.047,93.7601900739,0.0597,0.0012,13.0835870331,1114.27969767,0.009688,1214.25564658,-0.00129137032001,-0.029293677196,-0.00583796321691,0.000188791078524,641019.0,0.0104750541771,0.036,262011.0
2016-06-30,1,18537.0504819,0.255100671141,181.108731466,144165.00206,-0.507435897436,0.0038,-502.616183858,12813.8050254,0.049,92.4871657754,0.0621,0.0002,14.7221305182,1144.46629557,0.00888,1320.98062637,-0.0080593900871,-0.00262109565959,-0.00539339854254,-0.0215397437054,641019.0,0.0104372451512,0.034,262011.0
2016-07-31,0,18728.1402029,0.439452054795,182.236167112,144456.002014,-0.305918367347,0.0039,-493.851719963,12848.4026927,0.049,88.9611111111,0.0569,0.001,10.5532350463,1114.98362927,0.007977,1350.30174235,-0.00204341531206,0.00641683240867,-0.00499422252208,-0.00792284284728,652905.018205,0.0104179933016,0.038,263043.003923
2016-08-31,0,18728.1402029,0.655949367089,182.883534914,144632.001217,-0.450784313725,0.004,-493.851719963,12882.7026623,0.049,88.7977728285,0.051,0.0014,12.5354992548,1124.81870484,0.007747,1307.93767688,-0.00115112089188,-0.00512382578992,-0.00670928978586,0.00203705997156,652905.0,0.0104299386288,0.037,263043.0
2016-09-30,0,18728.1402029,0.6125,183.191683045,144881.001719,-0.324736842105,0.004,-493.851719963,12964.2062861,0.049,90.2153508772,0.0497,0.0008,12.2802182092,1151.52315835,0.008325,1314.87524368,-0.00274449653682,0.00585567183097,-0.00430277417722,0.00189115989714,652905.0,0.0101909372843,0.041,263043.0
2016-10-31,0,18904.5543314,0.970434782609,183.280488387,145005.000855,-0.515555555556,0.004,-565.193323646,13005.2031523,0.048,86.1541284404,0.0491,0.0004,16.2809847597,1143.46298365,0.009846,1276.1797309,0.00263566416319,-0.0302910254457,-0.00377459407832,0.00976851091775,681550.042029,0.00998406281583,0.041,262173.996685
2016-11-30,1,18904.5543314,1.59362869198,183.521300672,145169.00113,-0.75,0.0041,-565.193323646,13045.9031195,0.046,92.8703624733,0.0467,0.0006,12.050180045,1218.86175603,0.012679,1172.11134504,0.0174279289696,-0.0300985221675,-0.0058641670528,0.027227579963,681550.0,0.00992028774181,0.038,262174.0
2016-12-31,1,18904.5543314,1.48265306122,183.72108272,145324.001067,-0.4,0.0054,-565.193323646,13116.7053973,0.047,97.2448065173,0.0422,0.0004,13.0905698006,1267.02800503,0.01256,1146.47760349,1.47613096233e-05,-0.00694648273163,-0.00263646350241,-0.0021345851509,681550.0,0.0100611029619,0.041,262174.0
2017-01-31,0,19056.7129842,1.45,183.951243579,145540.001484,-0.470392156863,0.0065,-583.812217911,13159.0032143,0.048,97.5030456853,0.04,0.0026,10.8190241868,1231.96161372,0.012487,1209.77221686,0.000339625427608,0.0271123080633,-0.0059195216183,-0.00277785138274,643312.940562,0.0100667711385,0.041,264970.010552
2017-02-28,0,19056.7129842,1.32186440678,184.332050397,145772.001592,-0.432264150943,0.0066,-583.812217911,13174.0011385,0.047,95.2771547248,0.0374,0.0014,11.9919814241,1196.70056098,0.011298,1247.47021371,-0.00476150820282,-0.0159018987342,-0.00296599987986,-0.00759531395864,643313.0,0.0100226266362,0.04,264970.0
2017-03-31,0,19056.7129842,1.41666666667,185.838028689,145822.000343,-0.925,0.0079,-583.812217911,13238.7048868,0.045,95.9061919505,0.0392,0.0012,11.3255375909,1181.25692346,0.011334,1248.20060839,-0.00028404221455,0.00767314399601,-0.00617892003224,0.000890491481111,643313.0,0.00985356524109,0.037,264970.0
2017-04-30,0,19249.0189898,1.2419650655,187.850643931,146029.001418,-0.672631578947,0.009,-568.263515884,13280.7031622,0.044,96.0010309278,0.0381,0.0006,9.67674676525,1156.00818553,0.010183,1267.295044,-0.00648090031967,0.0131246845028,-0.00388769540687,-0.00817083039653,669079.03851,0.00963512750083,0.051,270543.020599
2017-05-31,0,19249.0189898,1.17380090498,189.930894616,146174.000992,-1.27,0.0091,-568.263515884,13309.3021487,0.043,96.1010298661,0.0374,0.0008,9.37061479347,1120.35821802,0.00921,1267.92050437,-0.0061701232574,0.0219557995089,-0.0048085103235,-0.00825012729014,669079.0,0.00933616018616,0.038,270543.0
2017-06-30,1,19249.0189898,1.35329004329,191.669031454,146384.001435,-0.572068965517,0.0104,-568.263515884,13328.1014104,0.044,94.0789695058,0.0377,0.0026,10.2488729875,1110.80138342,0.00922,1240.58800437,0.0040345289651,0.013531601623,-0.00193445019529,-0.000276078647905,669079.0,0.00946952195207,0.043,270543.0
2017-07-31,0,19494.488591,1.29565217391,193.016958404,146522.000942,-0.855384615385,0.0115,-532.753860766,13376.7036329,0.043,92.3817987152,0.0361,0.0092,9.17033138402,1151.35515517,0.009451,1268.46192305,-0.0044996930929,0.0297750449587,-0.0056092743919,-0.00416260358182,687000.026086,0.00953977905117,0.044,272701.007913
